batch,network_type,group,pid,sid,status,award,turnout2,turnout2_frac,turnout3,turnout3_frac,p_time_taken,p_total_approvals,p_age,p_sex,p_ethnicity,p_country_of_birth,p_language,p_student_status,p_employment_status
2,poor,215,0,2337,R,185,2,1.0,3,1.0,150.0,123,51,Female,Black,United States,English,Yes,Full-Time
2,poor,215,1,2338,P,22,2,1.0,3,1.0,634.0,471,51,Female,White,United States,English,No,Full-Time
2,poor,215,2,2339,P,21,2,1.0,3,1.0,398.0,231,35,Female,White,United States,English,Yes,Unemployed (and job seeking)
2,poor,215,3,2340,P,19,2,1.0,3,1.0,433.0,288,40,Female,White,United States,English,No,Part-Time
2,poor,215,4,2341,R,210,0,0.0,0,0.0,115.0,2729,27,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,215,5,2342,R,200,2,1.0,3,1.0,173.0,680,26,Female,Other,United States,English,DATA_EXPIRED,Full-Time
2,poor,215,6,2343,P,19,2,1.0,3,1.0,193.0,4584,37,Female,White,United States,English,No,Part-Time
2,poor,215,7,2344,R,180,2,1.0,3,1.0,102.0,1398,30,Male,White,United States,English,Yes,Full-Time
2,poor,215,8,2345,P,18,2,1.0,3,1.0,221.0,388,25,Male,White,United States,English,No,Full-Time
2,poor,215,9,2346,P,22,2,1.0,3,1.0,375.0,720,27,Male,White,United States,English,No,Other
2,poor,215,10,2347,P,18,2,1.0,3,1.0,109.0,1179,34,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,215,11,2348,R,220,2,1.0,3,1.0,283.0,1616,27,Male,White,United States,English,No,Unemployed (and job seeking)
2,poor,215,12,2349,R,205,2,1.0,3,1.0,334.0,4699,51,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,215,13,2350,R,195,2,1.0,3,1.0,178.0,2649,28,Male,White,United States,English,No,Full-Time
2,poor,215,14,2351,P,19,2,1.0,3,1.0,192.0,3647,45,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,poor,215,15,2352,P,21,2,1.0,3,1.0,216.0,221,50,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2,poor,215,16,2353,P,22,0,0.0,0,0.0,96.0,1936,29,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,215,17,2354,P,20,2,1.0,3,1.0,222.0,3296,41,Male,White,United States,English,No,Full-Time
2,poor,215,18,2355,P,18,0,0.0,0,0.0,608.0,1776,54,Female,White,United States,English,No,Unemployed (and job seeking)
2,poor,215,19,2356,P,20,2,1.0,3,1.0,265.0,2607,53,Female,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,215,20,2357,R,190,2,1.0,3,1.0,239.0,755,36,Male,White,United States,English,No,Full-Time
2,poor,215,21,2358,R,215,1,0.5,2,0.6666666666666666,323.0,15,44,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,215,22,2359,P,20,0,0.0,1,0.3333333333333333,1018.0,23,38,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
2,poor,215,23,2360,P,21,2,1.0,3,1.0,178.0,1629,26,Male,White,United States,English,No,Unemployed (and job seeking)
3,poor,303,0,3049,P,18,1,0.5,2,0.6666666666666666,138.0,177,23,Female,White,United States,English,Yes,Full-Time
3,poor,303,1,3050,R,205,2,1.0,3,1.0,645.0,872,33,Male,White,Mexico,English,No,Full-Time
3,poor,303,2,3051,P,19,2,1.0,3,1.0,411.0,18,36,Female,White,United States,English,No,Full-Time
3,poor,303,3,3052,P,19,2,1.0,3,1.0,538.0,4654,70,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,303,4,3053,P,21,2,1.0,3,1.0,756.0,4872,39,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,303,5,3054,P,20,2,1.0,3,1.0,547.0,3492,49,Male,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,303,6,3055,P,18,2,1.0,3,1.0,171.0,322,26,Female,White,United States,English,No,Full-Time
3,poor,303,7,3056,R,180,2,1.0,3,1.0,209.0,1949,46,Male,White,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
3,poor,303,8,3057,R,190,2,1.0,3,1.0,272.0,5092,38,Male,White,United States,English,No,Part-Time
3,poor,303,9,3058,R,210,2,1.0,3,1.0,891.0,460,38,Female,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,303,10,3059,R,220,1,0.5,2,0.6666666666666666,324.0,3215,34,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,303,11,3060,R,195,2,1.0,3,1.0,224.0,1646,36,Male,Black,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,303,12,3061,P,21,2,1.0,3,1.0,206.0,570,39,Male,White,United States,English,No,Full-Time
3,poor,303,13,3062,P,20,0,0.0,0,0.0,244.0,122,22,Female,Black,United States,English,No,Unemployed (and job seeking)
3,poor,303,14,3063,P,22,1,0.5,1,0.3333333333333333,234.0,1252,46,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,303,15,3064,P,18,1,0.5,2,0.6666666666666666,315.0,1096,52,Male,White,United States,English,No,Unemployed (and job seeking)
3,poor,303,16,3065,P,22,2,1.0,3,1.0,180.0,2364,38,Male,White,United States,English,No,DATA_EXPIRED
3,poor,303,17,3066,P,19,1,0.5,2,0.6666666666666666,737.0,2447,59,Male,Black,United States,English,No,Full-Time
3,poor,303,18,3067,P,21,2,1.0,3,1.0,437.0,6020,42,Female,Black,United States,English,No,DATA_EXPIRED
3,poor,303,19,3068,R,185,2,1.0,3,1.0,139.0,2360,35,Male,White,United States,English,No,Full-Time
3,poor,303,20,3069,P,20,2,1.0,3,1.0,139.0,1686,26,Female,Mixed,United States,English,No,Full-Time
3,poor,303,21,3070,P,22,2,1.0,3,1.0,218.0,3603,38,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,303,22,3071,R,215,0,0.0,0,0.0,148.0,502,30,Male,Mixed,United States,English,No,Full-Time
3,poor,303,23,3072,R,200,1,0.5,2,0.6666666666666666,310.0,587,39,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,309,0,3193,P,21,2,1.0,3,1.0,201.0,3187,35,Male,DATA_EXPIRED,Philippines,English,DATA_EXPIRED,Part-Time
3,poor,309,1,3194,R,180,2,1.0,3,1.0,275.0,542,32,Female,Black,United States,English,No,Full-Time
3,poor,309,2,3195,P,20,2,1.0,3,1.0,302.0,2700,38,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,309,3,3196,P,19,2,1.0,3,1.0,845.0,0,34,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,309,4,3197,R,200,2,1.0,3,1.0,178.0,1188,50,Female,Asian,United States,English,No,Full-Time
3,poor,309,5,3198,P,18,1,0.5,2,0.6666666666666666,441.0,2356,25,Female,Mixed,United States,English,No,Full-Time
3,poor,309,6,3199,P,22,2,1.0,3,1.0,321.0,1,26,Female,Mixed,United States,English,DATA_EXPIRED,Full-Time
3,poor,309,7,3200,R,220,2,1.0,3,1.0,146.0,4757,66,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,309,8,3201,P,19,2,1.0,3,1.0,220.0,46,36,Female,White,United States,English,No,DATA_EXPIRED
3,poor,309,9,3202,P,19,2,1.0,3,1.0,334.0,254,48,Female,Black,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,309,10,3203,P,21,2,1.0,3,1.0,145.0,3433,32,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,309,11,3204,R,195,0,0.0,0,0.0,838.0,85,40,Female,Mixed,United States,English,Yes,Full-Time
3,poor,309,12,3205,P,22,2,1.0,3,1.0,175.0,4779,55,Female,White,Italy,English,No,Full-Time
3,poor,309,13,3206,P,20,2,1.0,3,1.0,392.0,40,34,Female,Mixed,United States,English,Yes,Unemployed (and job seeking)
3,poor,309,14,3207,P,22,2,1.0,3,1.0,189.0,1805,24,Male,White,United States,English,No,Unemployed (and job seeking)
3,poor,309,15,3208,P,20,2,1.0,3,1.0,386.0,193,34,Female,Black,United States,English,No,DATA_EXPIRED
3,poor,309,16,3209,R,215,2,1.0,2,0.6666666666666666,194.0,940,37,Male,White,United States,English,No,Other
3,poor,309,17,3210,P,18,2,1.0,3,1.0,118.0,2164,38,Male,White,United States,English,No,Full-Time
3,poor,309,18,3211,P,21,2,1.0,3,1.0,229.0,2107,39,Male,White,United States,English,No,Full-Time
3,poor,309,19,3212,R,190,2,1.0,3,1.0,375.0,437,39,Female,Mixed,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,309,20,3213,R,185,2,1.0,3,1.0,136.0,26,22,Female,Asian,United States,English,Yes,Unemployed (and job seeking)
3,poor,309,21,3214,P,18,2,1.0,3,1.0,72.0,447,30,Female,Black,United States,English,No,Other
3,poor,309,22,3215,R,205,2,1.0,3,1.0,969.0,22,30,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,309,23,3216,R,210,2,1.0,3,1.0,295.0,366,51,Female,White,United States,English,No,Part-Time
3,poor,315,0,3337,P,21,0,0.0,0,0.0,372.0,612,43,Female,White,United States,English,No,Full-Time
3,poor,315,1,3338,P,21,2,1.0,3,1.0,344.0,5890,41,Female,DATA_EXPIRED,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,315,2,3339,P,22,2,1.0,3,1.0,226.0,1872,34,Female,White,United States,English,No,DATA_EXPIRED
3,poor,315,3,3340,P,20,2,1.0,3,1.0,320.0,1183,51,Female,White,United States,English,No,Full-Time
3,poor,315,4,3341,P,18,2,1.0,3,1.0,398.0,2384,32,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,315,5,3342,P,18,2,1.0,3,1.0,193.0,6170,35,Female,White,United States,English,No,Full-Time
3,poor,315,6,3343,R,185,0,0.0,0,0.0,203.0,1236,34,Male,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,315,7,3344,P,19,2,1.0,3,1.0,2929.0,5,26,Female,Mixed,United States,English,No,Full-Time
3,poor,315,8,3345,P,20,2,1.0,3,1.0,671.0,4866,43,Female,Black,United States,English,No,Part-Time
3,poor,315,9,3346,P,22,2,1.0,3,1.0,151.0,6577,38,Female,Asian,Japan,Japanese,No,DATA_EXPIRED
3,poor,315,10,3347,P,22,2,1.0,2,0.6666666666666666,997.0,582,35,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,315,11,3348,R,210,2,1.0,3,1.0,947.0,5,30,Female,Black,United States,English,No,DATA_EXPIRED
3,poor,315,12,3349,R,220,1,0.5,2,0.6666666666666666,267.0,1818,40,Female,White,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
3,poor,315,13,3350,P,20,2,1.0,3,1.0,214.0,279,24,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,315,14,3351,P,21,1,0.5,2,0.6666666666666666,567.0,756,44,Male,Black,United States,English,No,Full-Time
3,poor,315,15,3352,R,215,2,1.0,3,1.0,185.0,2671,48,Male,White,United States,English,Yes,Due to start a new job within the next month
3,poor,315,16,3353,P,18,2,1.0,3,1.0,149.0,357,37,Female,Asian,United States,English,No,DATA_EXPIRED
3,poor,315,17,3354,R,205,2,1.0,3,1.0,169.0,2351,48,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,315,18,3355,R,200,0,0.0,0,0.0,1168.0,420,26,Male,Mixed,United States,English,No,Unemployed (and job seeking)
3,poor,315,19,3356,P,19,2,1.0,3,1.0,286.0,4898,35,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,315,20,3357,R,180,2,1.0,3,1.0,479.0,72,22,Female,White,United States,English,No,Full-Time
3,poor,315,21,3358,P,19,2,1.0,3,1.0,322.0,2205,29,Female,White,United States,English,No,Part-Time
3,poor,315,22,3359,R,195,2,1.0,3,1.0,271.0,4437,43,Male,Asian,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,315,23,3360,R,190,2,1.0,3,1.0,185.0,761,34,Male,White,United States,English,Yes,DATA_EXPIRED
3,poor,321,0,3481,R,215,2,1.0,3,1.0,177.0,860,37,Female,Black,United States,English,No,Part-Time
3,poor,321,1,3482,P,19,2,1.0,3,1.0,179.0,30,34,Male,Mixed,United States,English,No,Full-Time
3,poor,321,2,3483,P,22,0,0.0,0,0.0,388.0,76,51,Male,Black,United States,English,DATA_EXPIRED,Full-Time
3,poor,321,3,3484,P,20,2,1.0,3,1.0,655.0,2284,64,Female,White,United States,English,No,Other
3,poor,321,4,3485,P,18,2,1.0,3,1.0,190.0,220,49,Female,White,United States,English,No,DATA_EXPIRED
3,poor,321,5,3486,P,20,2,1.0,3,1.0,247.0,1679,65,Female,White,United States,English,DATA_EXPIRED,Part-Time
3,poor,321,6,3487,P,19,2,1.0,3,1.0,186.0,4775,43,Male,White,Canada,English,No,Full-Time
3,poor,321,7,3488,R,220,2,1.0,3,1.0,747.0,1180,32,Female,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,321,8,3489,P,18,2,1.0,3,1.0,285.0,1643,35,Male,White,United States,Spanish,DATA_EXPIRED,DATA_EXPIRED
3,poor,321,9,3490,R,205,2,1.0,3,1.0,210.0,5635,37,Male,White,United States,English,No,Full-Time
3,poor,321,10,3491,R,190,2,1.0,3,1.0,141.0,4456,33,Male,White,United States,English,No,Full-Time
3,poor,321,11,3492,P,22,2,1.0,3,1.0,271.0,4888,39,Female,White,United States,English,No,Full-Time
3,poor,321,12,3493,P,18,2,1.0,3,1.0,140.0,3876,31,Female,White,United States,English,No,Full-Time
3,poor,321,13,3494,P,19,2,1.0,3,1.0,329.0,2937,44,Male,White,United States,English,No,DATA_EXPIRED
3,poor,321,14,3495,P,22,1,0.5,2,0.6666666666666666,283.0,4476,52,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,321,15,3496,R,185,2,1.0,3,1.0,122.0,355,31,Female,White,United States,English,No,Full-Time
3,poor,321,16,3497,P,21,2,1.0,3,1.0,150.0,2404,29,Female,White,United States,English,Yes,Part-Time
3,poor,321,17,3498,R,180,2,1.0,3,1.0,366.0,9,56,Female,White,United States,English,No,DATA_EXPIRED
3,poor,321,18,3499,R,200,2,1.0,3,1.0,143.0,3657,37,Male,White,United States,English,No,Other
3,poor,321,19,3500,P,21,2,1.0,3,1.0,500.0,3091,49,Female,Black,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,321,20,3501,R,195,2,1.0,3,1.0,564.0,1395,29,Male,Mixed,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,321,21,3502,P,20,2,1.0,3,1.0,148.0,817,32,Male,White,United States,English,DATA_EXPIRED,DATA_EXPIRED
3,poor,321,22,3503,P,21,2,1.0,3,1.0,324.0,2003,43,Male,White,United States,English,No,Part-Time
3,poor,321,23,3504,R,210,2,1.0,3,1.0,170.0,4834,42,Male,White,United States,English,No,Full-Time
